,polarity
79484,-12.057867050170898
79485,-11.934250831604004
79486,-11.508350372314453
79487,-11.488031387329102
79488,-12.158525466918945
79489,-12.304349899291992
79490,-12.304349899291992
79491,-12.304349899291992
79492,-12.304349899291992
79493,-11.578523635864258
79494,-11.456470489501953
79495,-12.304349899291992
79496,-12.140631675720215
79497,-11.709362983703613
79498,-12.255243301391602
79499,-12.304349899291992
79500,-12.304349899291992
79501,-11.840121269226074
79502,-12.253914833068848
79503,-12.304349899291992
79504,-12.304349899291992
79505,-12.304349899291992
79506,-11.487358093261719
79507,-12.178998947143555
79508,-11.71728515625
79509,-11.772724151611328
79510,-12.110721588134766
79511,-11.508350372314453
79512,-7.5926408767700195
79513,-11.971343994140625
79514,-11.984567642211914
79515,-12.304349899291992
79516,-12.048517227172852
79517,-11.572935104370117
79518,-11.338621139526367
79519,-11.498144149780273
79520,-11.716851234436035
79521,-12.304349899291992
79522,-12.057867050170898
79523,-12.304349899291992
79524,-12.34660530090332
79525,-11.989907264709473
79526,-11.488031387329102
79527,-12.026004791259766
79528,-12.304349899291992
79529,-11.890790939331055
79530,-12.231992721557617
79531,-12.304349899291992
79532,-12.244394302368164
79533,-12.010757446289062
79534,-12.304349899291992
79535,-11.338621139526367
79536,-12.03709602355957
79537,-12.200960159301758
79538,-11.709362983703613
79539,-11.643160820007324
79540,-11.625093460083008
79541,-12.057867050170898
79542,-12.051641464233398
79543,-10.89767074584961
79544,-11.537988662719727
79545,-10.264166831970215
79546,-12.034280776977539
79547,-11.367256164550781
79548,-11.81313419342041
79549,-12.304349899291992
79550,-12.304349899291992
79551,-11.53611946105957
79552,-11.706548690795898
79553,-7.835627555847168
79554,-12.145240783691406
79555,-7.835627555847168
79556,-11.625093460083008
79557,-6.568026065826416
79558,-11.81335735321045
79559,-11.460426330566406
79560,-11.883430480957031
79561,-12.136116027832031
79562,-12.304349899291992
79563,-11.709362983703613
79564,-11.66231918334961
79565,-11.625093460083008
79566,-12.178998947143555
79567,-12.304349899291992
79568,-12.196327209472656
79569,-11.989907264709473
79570,-10.221962928771973
79571,-12.245824813842773
79572,-9.298853874206543
79573,-10.221962928771973
79574,-11.883430480957031
79575,-11.53611946105957
79576,-11.625093460083008
79577,-12.043841361999512
79578,-12.046548843383789
79579,-12.304349899291992
79580,-12.20752239227295
79581,-12.304349899291992
79582,-11.831428527832031
79583,-11.681024551391602
79584,-11.625093460083008
79585,-12.006814956665039
79586,-11.372142791748047
79587,-11.66231918334961
79588,-11.775337219238281
79589,-11.643160820007324
79590,-12.304349899291992
79591,-12.141016006469727
79592,-10.64880657196045
79593,-12.133222579956055
79594,-11.643160820007324
79595,-11.66231918334961
79596,-12.268482208251953
79597,-12.0987548828125
79598,-11.992488861083984
79599,-12.126089096069336
79600,-11.99889087677002
79601,-11.20673942565918
79602,-12.304349899291992
79603,-11.488031387329102
79604,-11.935737609863281
79605,-11.66231918334961
79606,-11.971343994140625
79607,-11.53611946105957
79608,-11.643160820007324
79609,-11.810372352600098
79610,-11.780235290527344
79611,-11.512100219726562
79612,-12.112224578857422
79613,-12.010757446289062
79614,-12.057867050170898
79615,-12.304349899291992
79616,-11.66231918334961
79617,-12.168630599975586
79618,-12.304349899291992
79619,-11.488031387329102
79620,-11.53611946105957
79621,-11.53611946105957
79622,-11.643160820007324
79623,-12.146563529968262
79624,-10.08453369140625
79625,-12.304349899291992
79626,-11.155832290649414
79627,-12.198959350585938
79628,-11.46870231628418
79629,-12.143669128417969
79630,-11.941045761108398
79631,-11.971343994140625
79632,-12.304349899291992
79633,-11.625093460083008
79634,-12.086504936218262
79635,-11.297883033752441
79636,-12.210214614868164
79637,-11.66231918334961
79638,-11.607349395751953
79639,-12.23892593383789
79640,-12.255134582519531
79641,-12.108734130859375
79642,-11.842662811279297
79643,-12.070516586303711
79644,-11.891982078552246
79645,-11.89404010772705
79646,-10.1512451171875
79647,-12.062020301818848
79648,-11.66231918334961
79649,-12.304349899291992
79650,-11.973006248474121
79651,-11.790998458862305
79652,-11.706548690795898
79653,-12.019556045532227
79654,-11.625093460083008
79655,-11.625093460083008
79656,-11.675456047058105
79657,-11.912250518798828
79658,-11.981362342834473
79659,-11.958256721496582
79660,-10.983777046203613
79661,-11.643160820007324
79662,-11.75654411315918
79663,-11.508350372314453
79664,-12.111791610717773
79665,-11.85662841796875
79666,-11.897180557250977
79667,-12.215850830078125
79668,-12.127158164978027
79669,-12.158525466918945
79670,-12.017793655395508
79671,-9.298853874206543
79672,-12.033473014831543
79673,-11.643160820007324
79674,-12.247442245483398
79675,-11.7155122756958
79676,-12.304349899291992
79677,-12.304349899291992
79678,-12.020947456359863
79679,-12.125797271728516
79680,-11.643160820007324
79681,-12.102293968200684
79682,-11.702629089355469
79683,-10.628196716308594
79684,-12.187902450561523
79685,-11.625093460083008
79686,-11.989907264709473
79687,-11.929760932922363
79688,-12.304349899291992
79689,-11.697546005249023
79690,-12.00090217590332
79691,-11.625093460083008
79692,-11.66231918334961
79693,-11.396093368530273
79694,-7.5926408767700195
79695,-12.181577682495117
79696,-12.161931037902832
79697,-12.304349899291992
79698,-12.304349899291992
79699,-12.139444351196289
79700,-11.66231918334961
79701,-12.304349899291992
79702,-11.938532829284668
79703,-11.994645118713379
79704,-10.891961097717285
79705,-12.057867050170898
79706,-11.643160820007324
79707,-12.007299423217773
79708,-11.744901657104492
79709,-12.304349899291992
79710,-11.652650833129883
79711,-11.53611946105957
79712,-10.494329452514648
79713,-12.192094802856445
79714,-12.057867050170898
79715,-12.233253479003906
79716,-11.643160820007324
79717,-12.178998947143555
79718,-11.730585098266602
79719,-12.304349899291992
79720,-11.53611946105957
79721,-11.66231918334961
79722,-7.5926408767700195
79723,-7.5926408767700195
79724,-11.87419605255127
79725,-9.190406799316406
79726,-12.304349899291992
79727,-11.737014770507812
79728,-11.625093460083008
79729,-11.488031387329102
79730,-11.828149795532227
79731,-11.66231918334961
79732,-12.112523078918457
79733,-12.19563102722168
79734,-12.304349899291992
79735,-12.015127182006836
79736,-10.128787994384766
79737,-12.036199569702148
79738,-5.829629898071289
79739,-12.304349899291992
79740,-11.868439674377441
79741,-11.42817211151123
79742,-12.304349899291992
79743,-11.790998458862305
79744,-11.66231918334961
79745,-11.643160820007324
79746,-11.166107177734375
79747,-10.795082092285156
79748,-12.304349899291992
79749,-11.68348503112793
79750,-12.010757446289062
79751,-12.304349899291992
79752,-12.141834259033203
79753,-11.793697357177734
79754,-10.870681762695312
79755,-12.145414352416992
79756,-8.225268363952637
79757,-12.022014617919922
79758,-12.304349899291992
79759,-12.057867050170898
79760,-12.254301071166992
79761,-12.065713882446289
79762,-12.304349899291992
79763,-12.178998947143555
79764,-12.057867050170898
79765,-12.220901489257812
79766,-12.03709602355957
79767,-11.3325834274292
79768,-11.66231918334961
79769,-9.298853874206543
79770,-12.049875259399414
79771,-11.689492225646973
79772,-12.099166870117188
79773,-12.205254554748535
79774,-12.052934646606445
79775,-12.304349899291992
79776,-11.66231918334961
79777,-12.304349899291992
79778,-11.66231918334961
79779,-7.5926408767700195
79780,-11.66231918334961
79781,-11.888376235961914
79782,-12.304349899291992
79783,-11.898259162902832
79784,-11.488031387329102
79785,-11.488031387329102
79786,-12.148188591003418
79787,-12.304349899291992
79788,-12.304349899291992
79789,-12.304349899291992
79790,-11.469376564025879
79791,-12.124488830566406
79792,-12.144984245300293
79793,-11.643160820007324
79794,-12.179180145263672
79795,-11.367256164550781
79796,-11.80496597290039
79797,-12.131924629211426
79798,-12.304349899291992
79799,-12.06557846069336
79800,-11.768795013427734
79801,-12.304349899291992
79802,-11.66231918334961
79803,-12.254512786865234
79804,-12.304349899291992
79805,-11.613384246826172
79806,-12.304349899291992
79807,-11.529342651367188
79808,-11.625093460083008
79809,-12.304349899291992
79810,-11.973006248474121
79811,-11.625093460083008
79812,-12.212926864624023
79813,-12.116992950439453
79814,-11.625093460083008
79815,-10.264166831970215
79816,-11.874584197998047
79817,-12.304349899291992
79818,-12.304349899291992
79819,-12.304349899291992
79820,-11.66231918334961
79821,-11.643160820007324
79822,-11.928033828735352
79823,-11.894887924194336
79824,-12.304349899291992
79825,-10.221962928771973
79826,-11.625093460083008
79827,-12.304349899291992
79828,-12.20657730102539
79829,-12.166635513305664
79830,-7.5926408767700195
79831,-12.304349899291992
79832,-12.304349899291992
79833,-12.158805847167969
79834,-12.255134582519531
79835,-11.66231918334961
79836,-11.717493057250977
79837,-11.936656951904297
79838,-5.829629898071289
79839,-12.191277503967285
79840,-11.719141006469727
79841,-11.952667236328125
79842,-10.438726425170898
79843,-12.140416145324707
79844,-11.625093460083008
79845,-11.860456466674805
79846,-12.000284194946289
79847,-12.304349899291992
79848,-12.304349899291992
79849,-11.96851921081543
79850,-12.065713882446289
79851,-12.304349899291992
79852,-12.304349899291992
79853,-12.112085342407227
79854,-11.793697357177734
79855,-12.07813835144043
79856,-12.338401794433594
79857,-11.66231918334961
79858,-12.304349899291992
79859,-12.304349899291992
79860,-11.66231918334961
79861,-9.763648986816406
79862,-12.304349899291992
79863,-11.683549880981445
79864,-12.158525466918945
79865,-11.508350372314453
79866,-11.625093460083008
79867,-12.178998947143555
79868,-11.53611946105957
79869,-12.082025527954102
79870,-12.405311584472656
79871,-11.66231918334961
79872,-11.297883033752441
79873,-11.717493057250977
79874,-11.643160820007324
79875,-11.75654411315918
79876,-11.508350372314453
79877,-12.200960159301758
79878,-12.017757415771484
79879,-11.681018829345703
79880,-12.192124366760254
79881,-11.910812377929688
79882,-11.928033828735352
79883,-10.983777046203613
79884,-11.363743782043457
79885,-11.749650955200195
79886,-12.304349899291992
79887,-11.68348503112793
79888,-11.643160820007324
79889,-12.175093650817871
79890,-11.625093460083008
79891,-11.702249526977539
79892,-11.66231918334961
79893,-12.304349899291992
79894,-11.488031387329102
79895,-11.198349952697754
79896,-12.304349899291992
79897,-10.264166831970215
79898,-11.61925983428955
79899,-12.304349899291992
79900,-12.19355583190918
79901,-12.219158172607422
79902,-11.75654411315918
79903,-11.643160820007324
79904,-11.66231918334961
79905,-11.610480308532715
79906,-12.057943344116211
79907,-12.212926864624023
79908,-11.979255676269531
79909,-11.944219589233398
79910,-11.90063762664795
79911,-11.66231918334961
79912,-12.116693496704102
79913,-12.304349899291992
79914,-12.035726547241211
79915,-11.643160820007324
79916,-12.035597801208496
79917,-11.694234848022461
79918,-11.643160820007324
79919,-11.883430480957031
79920,-11.625093460083008
79921,-11.784512519836426
79922,-12.220901489257812
79923,-11.77798843383789
79924,-12.057867050170898
79925,-11.508350372314453
79926,-11.66231918334961
79927,-11.66231918334961
79928,-12.304349899291992
79929,-11.643160820007324
79930,-11.933645248413086
79931,-12.304349899291992
79932,-12.02260971069336
79933,-11.06004524230957
79934,-10.370617866516113
79935,-11.90455436706543
79936,-12.429471969604492
79937,-12.218147277832031
79938,-11.625093460083008
79939,-11.53611946105957
79940,-11.80279541015625
79941,-12.139444351196289
79942,-11.681018829345703
79943,-12.053821563720703
79944,-12.116992950439453
79945,-8.900169372558594
79946,-11.66231918334961
79947,-12.304349899291992
79948,-11.857941627502441
79949,-11.488031387329102
79950,-10.494329452514648
79951,-11.364680290222168
79952,-12.057867050170898
79953,-12.259805679321289
79954,-12.178998947143555
79955,-11.954212188720703
79956,-11.636100769042969
79957,-11.675456047058105
79958,-11.790998458862305
79959,-12.304349899291992
79960,-12.304349899291992
79961,-11.815086364746094
79962,-11.508350372314453
79963,-11.573747634887695
79964,-11.625093460083008
79965,-12.304349899291992
79966,-12.112523078918457
79967,-12.037494659423828
79968,-11.612462043762207
79969,-11.956338882446289
79970,-11.962839126586914
79971,-12.304349899291992
79972,-12.241401672363281
79973,-11.363743782043457
79974,-11.790998458862305
79975,-12.1950101852417
79976,-12.148918151855469
79977,-11.643160820007324
79978,-12.144180297851562
79979,-12.304349899291992
79980,-11.66231918334961
79981,-12.010757446289062
79982,-12.112085342407227
79983,-11.977651596069336
79984,-12.05653190612793
79985,-11.709362983703613
79986,-12.304349899291992
79987,-11.66231918334961
79988,-11.062118530273438
79989,-11.572935104370117
79990,-12.218505859375
79991,-12.189083099365234
79992,-11.643160820007324
79993,-12.057867050170898
79994,-11.508350372314453
79995,-11.624216079711914
79996,-11.706548690795898
79997,-12.171062469482422
79998,-12.304349899291992
79999,-11.709362983703613
80000,-12.004663467407227
80001,-11.675456047058105
80002,-11.104883193969727
80003,-8.832582473754883
80004,-11.790998458862305
80005,-11.643160820007324
80006,-12.166635513305664
80007,-11.761373519897461
80008,-11.625093460083008
80009,-12.010757446289062
80010,-11.820577621459961
80011,-11.83411979675293
80012,-11.66231918334961
80013,-10.973430633544922
80014,-11.961153030395508
80015,-12.304349899291992
80016,-7.5926408767700195
80017,-12.099451065063477
80018,-12.062020301818848
80019,-7.5926408767700195
80020,-12.304349899291992
80021,-11.66231918334961
80022,-7.5926408767700195
80023,-10.988729476928711
80024,-12.15853500366211
80025,-12.077648162841797
80026,-12.057867050170898
80027,-11.75654411315918
80028,-12.116992950439453
80029,-11.66231918334961
80030,-12.080528259277344
80031,-11.643160820007324
80032,-11.796202659606934
80033,-11.105598449707031
80034,-12.117880821228027
80035,-11.874584197998047
80036,-11.625093460083008
80037,-12.304349899291992
80038,-10.85067367553711
80039,-11.600638389587402
80040,-7.5926408767700195
80041,-11.643160820007324
80042,-11.168108940124512
80043,-12.151060104370117
80044,-12.178998947143555
80045,-12.148839950561523
80046,-12.101325988769531
80047,-11.362506866455078
80048,-12.284173965454102
80049,-11.976348876953125
80050,-11.53611946105957
80051,-11.874584197998047
80052,-11.753801345825195
80053,-11.983373641967773
80054,-11.66231918334961
80055,-11.488031387329102
80056,-12.237707138061523
80057,-12.304349899291992
80058,-11.550317764282227
80059,-12.304349899291992
80060,-11.66231918334961
80061,-11.68348503112793
80062,-11.076169967651367
80063,-11.508350372314453
80064,-12.193521499633789
80065,-10.979005813598633
80066,-12.20928955078125
80067,-12.151060104370117
80068,-11.625093460083008
80069,-12.304349899291992
80070,-11.52413272857666
80071,-11.46870231628418
80072,-12.304349899291992
80073,-12.255156517028809
80074,-11.573747634887695
80075,-12.304349899291992
80076,-11.46870231628418
80077,-11.625093460083008
80078,-12.026464462280273
80079,-11.794549942016602
80080,-12.031583786010742
80081,-11.643160820007324
80082,-11.46870231628418
80083,-12.081369400024414
80084,-11.842662811279297
80085,-11.488031387329102
80086,-11.905567169189453
80087,-11.274080276489258
80088,-12.304349899291992
80089,-12.178998947143555
80090,-12.18228816986084
80091,-12.304349899291992
80092,-12.091724395751953
80093,-12.058904647827148
80094,-5.829629898071289
80095,-12.18093490600586
80096,-12.057867050170898
80097,-11.968372344970703
80098,-11.820110321044922
80099,-12.304349899291992
80100,-12.004663467407227
80101,-12.304349899291992
80102,-12.065713882446289
80103,-11.410541534423828
80104,-11.848858833312988
80105,-11.883430480957031
80106,-12.218147277832031
80107,-11.675456047058105
80108,-11.66231918334961
80109,-7.5926408767700195
80110,-10.264166831970215
80111,-12.206182479858398
80112,-9.298853874206543
80113,-11.101970672607422
80114,-11.997703552246094
80115,-12.192094802856445
80116,-12.123732566833496
80117,-11.68348503112793
80118,-11.837503433227539
80119,-11.66231918334961
80120,-12.06975269317627
80121,-12.010757446289062
80122,-11.915899276733398
80123,-12.065713882446289
80124,-11.985790252685547
80125,-12.304349899291992
80126,-11.600638389587402
80127,-12.304349899291992
80128,-11.98825454711914
80129,-12.357566833496094
80130,-12.121845245361328
80131,-12.004663467407227
80132,-12.131585121154785
80133,-11.826108932495117
80134,-11.643160820007324
80135,-11.66231918334961
80136,-12.054216384887695
80137,-11.643160820007324
80138,-11.938348770141602
80139,-11.66231918334961
80140,-12.304349899291992
80141,-11.886163711547852
80142,-11.643160820007324
80143,-11.690773963928223
80144,-11.75654411315918
80145,-11.66231918334961
80146,-12.140552520751953
80147,-11.643160820007324
80148,-11.643160820007324
80149,-12.365416526794434
80150,-11.643160820007324
80151,-11.995271682739258
80152,-12.170547485351562
80153,-12.304349899291992
80154,-10.77768611907959
80155,-11.643160820007324
80156,-11.847400665283203
80157,-11.809367179870605
80158,-11.66231918334961
80159,-12.212926864624023
80160,-11.874584197998047
80161,-12.011228561401367
80162,-11.842662811279297
80163,-11.789149284362793
80164,-12.304349899291992
80165,-11.790998458862305
80166,-11.982650756835938
80167,-11.970941543579102
80168,-11.691529273986816
80169,-11.96834945678711
80170,-12.304349899291992
80171,-12.13410472869873
80172,-11.643160820007324
80173,-12.178998947143555
80174,-11.842662811279297
80175,-12.304349899291992
80176,-12.149116516113281
80177,-11.66231918334961
80178,-11.573747634887695
80179,-11.771415710449219
80180,-11.883543014526367
80181,-11.625093460083008
80182,-11.625093460083008
80183,-12.100688934326172
80184,-11.643160820007324
80185,-11.825963973999023
80186,-12.304349899291992
80187,-7.5926408767700195
80188,-12.15501594543457
80189,-12.304349899291992
80190,-12.133539199829102
80191,-11.681024551391602
80192,-12.18228816986084
80193,-8.782991409301758
80194,-12.304349899291992
80195,-11.487300872802734
80196,-12.160219192504883
80197,-11.706548690795898
80198,-11.080968856811523
80199,-12.304349899291992
80200,-11.643160820007324
80201,-12.14941692352295
80202,-11.53611946105957
80203,-12.006814956665039
80204,-12.304349899291992
80205,-11.643160820007324
80206,-8.563468933105469
80207,-11.643160820007324
80208,-11.222297668457031
80209,-11.643160820007324
80210,-11.625093460083008
80211,-11.709362983703613
80212,-12.304349899291992
80213,-11.66231918334961
80214,-11.694438934326172
80215,-11.842662811279297
80216,-11.53611946105957
80217,-7.5926408767700195
80218,-12.036510467529297
80219,-11.66231918334961
80220,-10.324989318847656
80221,-12.304349899291992
80222,-12.123732566833496
80223,-12.304349899291992
80224,-10.088685989379883
80225,-11.625093460083008
80226,-11.508350372314453
80227,-11.99778938293457
80228,-11.410822868347168
80229,-11.929824829101562
80230,-11.790998458862305
80231,-11.53611946105957
80232,-11.609672546386719
80233,-12.097827911376953
80234,-12.036542892456055
80235,-11.994277954101562
80236,-12.076578140258789
80237,-12.057867050170898
80238,-12.304349899291992
80239,-9.298853874206543
80240,-11.90711784362793
80241,-11.192495346069336
80242,-12.178998947143555
80243,-11.647359848022461
80244,-11.168108940124512
80245,-11.590668678283691
80246,-12.304349899291992
80247,-11.643160820007324
80248,-10.891961097717285
80249,-11.228235244750977
80250,-11.997184753417969
80251,-11.477325439453125
80252,-9.973247528076172
80253,-11.717493057250977
80254,-11.572935104370117
80255,-11.680953025817871
80256,-11.625093460083008
80257,-12.083544731140137
80258,-10.545058250427246
80259,-11.51463508605957
80260,-12.216203689575195
80261,-11.842662811279297
80262,-10.264166831970215
80263,-11.947261810302734
80264,-12.178998947143555
80265,-11.717493057250977
80266,-11.825376510620117
80267,-11.917793273925781
80268,-11.393194198608398
80269,-12.304349899291992
80270,-12.304349899291992
80271,-12.065713882446289
80272,-12.195913314819336
80273,-9.298853874206543
80274,-12.006830215454102
80275,-11.51463508605957
80276,-11.776275634765625
80277,-11.625093460083008
80278,-11.338621139526367
80279,-11.66231918334961
80280,-12.304349899291992
80281,-11.168108940124512
80282,-12.304349899291992
80283,-12.304349899291992
80284,-12.304349899291992
80285,-7.44815731048584
80286,-9.751104354858398
80287,-11.66231918334961
80288,-12.253006935119629
80289,-11.517844200134277
80290,-12.268532752990723
80291,-9.298853874206543
80292,-11.464997291564941
80293,-11.66231918334961
80294,-12.087301254272461
80295,-11.643160820007324
80296,-12.304349899291992
80297,-11.98052978515625
80298,-12.11445426940918
80299,-11.66231918334961
80300,-11.632438659667969
80301,-12.304349899291992
80302,-12.304349899291992
80303,-10.919563293457031
80304,-11.519792556762695
80305,-12.241741180419922
80306,-12.060571670532227
80307,-11.907190322875977
80308,-12.304349899291992
80309,-11.643160820007324
80310,-12.304349899291992
80311,-12.304349899291992
80312,-12.014259338378906
80313,-12.178998947143555
80314,-11.907190322875977
80315,-11.790998458862305
80316,-11.248348236083984
80317,-12.304349899291992
80318,-12.304349899291992
80319,-11.53611946105957
80320,-12.13565444946289
80321,-11.625093460083008
80322,-12.010757446289062
80323,-12.304349899291992
80324,-11.66231918334961
80325,-12.256553649902344
80326,-12.263370513916016
80327,-12.304349899291992
80328,-11.66231918334961
80329,-11.66231918334961
80330,-12.004663467407227
80331,-12.304349899291992
80332,-12.304349899291992
80333,-12.44696044921875
80334,-11.680477142333984
80335,-11.72323226928711
80336,-12.304349899291992
80337,-11.66231918334961
80338,-11.625093460083008
80339,-12.175439834594727
80340,-11.508350372314453
80341,-10.891961097717285
80342,-11.867938995361328
80343,-11.549464225769043
80344,-12.304349899291992
80345,-12.304349899291992
80346,-11.66231918334961
80347,-11.842662811279297
80348,-11.56886100769043
80349,-12.304349899291992
80350,-12.304349899291992
80351,-11.691529273986816
80352,-12.050811767578125
80353,-12.116992950439453
80354,-11.66231918334961
80355,-12.043903350830078
80356,-7.5926408767700195
80357,-12.304349899291992
80358,-12.001216888427734
80359,-11.66231918334961
80360,-11.362506866455078
80361,-12.03645133972168
80362,-11.53611946105957
80363,-11.495237350463867
80364,-11.572935104370117
80365,-12.010757446289062
80366,-12.143741607666016
80367,-11.402624130249023
80368,-11.989316940307617
80369,-12.304349899291992
80370,-12.255134582519531
80371,-11.706548690795898
80372,-11.950948715209961
80373,-11.978347778320312
80374,-11.857382774353027
80375,-11.66231918334961
80376,-12.158525466918945
80377,-10.91370964050293
80378,-11.987839698791504
80379,-11.625093460083008
80380,-9.968196868896484
80381,-12.191277503967285
80382,-11.842662811279297
80383,-7.5926408767700195
80384,-12.16156005859375
80385,-7.5926408767700195
80386,-12.055745124816895
80387,-11.975227355957031
80388,-11.68348503112793
80389,-12.084024429321289
80390,-11.706548690795898
80391,-10.89767074584961
80392,-12.23654842376709
80393,-10.891961097717285
80394,-10.381412506103516
80395,-12.057867050170898
80396,-11.66231918334961
80397,-11.782999038696289
80398,-12.076521873474121
80399,-11.66231918334961
80400,-11.488031387329102
80401,-12.116992950439453
80402,-11.839101791381836
80403,-12.304349899291992
80404,-12.255475997924805
80405,-12.039445877075195
80406,-7.835627555847168
80407,-12.304349899291992
80408,-11.844100952148438
80409,-11.625093460083008
80410,-11.66231918334961
80411,-12.140155792236328
80412,-11.714540481567383
80413,-12.057867050170898
80414,-12.304349899291992
80415,-12.120071411132812
80416,-11.66231918334961
80417,-12.11202621459961
80418,-11.508350372314453
80419,-12.010757446289062
80420,-7.5926408767700195
80421,-12.304349899291992
80422,-11.958536148071289
80423,-12.09764289855957
80424,-11.681024551391602
80425,-12.178998947143555
80426,-12.304349899291992
80427,-8.121042251586914
80428,-12.304349899291992
80429,-11.488031387329102
80430,-12.304349899291992
80431,-11.66231918334961
80432,-12.123732566833496
80433,-11.643160820007324
80434,-12.304349899291992
80435,-12.304349899291992
80436,-12.142509460449219
80437,-11.966665267944336
80438,-12.304349899291992
80439,-11.643160820007324
80440,-12.171904563903809
80441,-11.643160820007324
80442,-12.178998947143555
80443,-11.962721824645996
80444,-12.173541069030762
80445,-12.14493179321289
80446,-11.625093460083008
80447,-11.301103591918945
80448,-11.488031387329102
80449,-8.500011444091797
80450,-11.883430480957031
80451,-12.017444610595703
80452,-12.124341011047363
80453,-12.065713882446289
80454,-11.508350372314453
80455,-12.178998947143555
80456,-11.494279861450195
80457,-12.196232795715332
80458,-11.643160820007324
80459,-12.017793655395508
80460,-12.260099411010742
80461,-11.524272918701172
80462,-11.643160820007324
80463,-11.860275268554688
80464,-11.643160820007324
80465,-12.304349899291992
80466,-11.70629596710205
80467,-12.065713882446289
80468,-12.123732566833496
80469,-12.304349899291992
80470,-9.298853874206543
80471,-12.065713882446289
80472,-12.304349899291992
80473,-11.809854507446289
80474,-11.625093460083008
80475,-11.659765243530273
80476,-11.643160820007324
80477,-11.842662811279297
80478,-11.842662811279297
80479,-12.192094802856445
80480,-11.906757354736328
80481,-12.304349899291992
80482,-11.625093460083008
80483,-11.999311447143555
80484,-11.831428527832031
80485,-12.287825584411621
80486,-10.870681762695312
80487,-12.099166870117188
80488,-12.304349899291992
80489,-11.950948715209961
80490,-11.90711784362793
80491,-12.120071411132812
80492,-11.643160820007324
80493,-11.607349395751953
80494,-11.508350372314453
80495,-11.643160820007324
80496,-11.488031387329102
80497,-11.980128288269043
80498,-11.643160820007324
80499,-11.625093460083008
80500,-12.255134582519531
80501,-11.675456047058105
80502,-12.057867050170898
80503,-11.643160820007324
80504,-7.5926408767700195
80505,-12.19734001159668
80506,-11.990267753601074
80507,-11.598329544067383
80508,-11.598329544067383
80509,-11.823028564453125
80510,-11.643160820007324
80511,-11.488031387329102
80512,-12.270425796508789
80513,-11.66231918334961
80514,-11.643160820007324
80515,-7.5926408767700195
80516,-11.953216552734375
80517,-11.643160820007324
80518,-12.11257553100586
80519,-11.487300872802734
80520,-12.109403610229492
80521,-8.782991409301758
80522,-11.643160820007324
80523,-11.53611946105957
80524,-12.109619140625
80525,-11.790998458862305
80526,-11.579828262329102
80527,-11.643160820007324
80528,-11.53611946105957
80529,-12.065713882446289
80530,-12.196232795715332
80531,-12.304349899291992
80532,-11.479097366333008
80533,-12.11524772644043
80534,-11.472650527954102
80535,-12.304349899291992
80536,-11.643160820007324
80537,-12.304349899291992
80538,-7.5926408767700195
80539,-11.548245429992676
80540,-12.077460289001465
80541,-12.158525466918945
80542,-11.66231918334961
80543,-9.298853874206543
80544,-11.598329544067383
80545,-11.68348503112793
80546,-11.508350372314453
80547,-11.2319974899292
80548,-12.065713882446289
80549,-12.304349899291992
80550,-12.100042343139648
80551,-5.829629898071289
80552,-12.304349899291992
80553,-11.883430480957031
80554,-11.66231918334961
80555,-11.983175277709961
80556,-11.632438659667969
80557,-12.006359100341797
80558,-12.158525466918945
80559,-12.192094802856445
80560,-7.835627555847168
80561,-11.625093460083008
80562,-11.625093460083008
80563,-11.632438659667969
80564,-12.060571670532227
80565,-12.06262493133545
80566,-12.304349899291992
80567,-12.180644989013672
80568,-12.175252914428711
80569,-11.598775863647461
80570,-11.66231918334961
80571,-11.146446228027344
80572,-12.142217636108398
80573,-12.304349899291992
80574,-12.04429817199707
80575,-11.643160820007324
80576,-11.625093460083008
80577,-11.706548690795898
80578,-12.304349899291992
80579,-11.625093460083008
80580,-12.151060104370117
80581,-12.045476913452148
80582,-11.540103912353516
80583,-11.770247459411621
80584,-12.304349899291992
80585,-11.75654411315918
80586,-12.304349899291992
80587,-11.566336631774902
80588,-12.304349899291992
80589,-11.66231918334961
80590,-11.097028732299805
80591,-11.625093460083008
80592,-11.535727500915527
80593,-12.304349899291992
80594,-12.057867050170898
80595,-12.028692245483398
80596,-11.625093460083008
80597,-10.250255584716797
80598,-12.027688980102539
80599,-11.97419548034668
80600,-11.883430480957031
80601,-11.717493057250977
80602,-11.367256164550781
80603,-11.717493057250977
80604,-11.488031387329102
80605,-12.1950101852417
80606,-11.643160820007324
80607,-12.03645133972168
80608,-11.681024551391602
80609,-11.96217155456543
80610,-11.681024551391602
80611,-11.953216552734375
80612,-11.625093460083008
80613,-11.823382377624512
80614,-12.077609062194824
80615,-11.625093460083008
80616,-11.977968215942383
80617,-11.53611946105957
80618,-12.048517227172852
80619,-11.941859245300293
80620,-11.56248664855957
80621,-11.625093460083008
80622,-11.933210372924805
80623,-11.934246063232422
80624,-11.989907264709473
80625,-11.954376220703125
80626,-12.07020378112793
80627,-11.812127113342285
80628,-12.065713882446289
80629,-11.75654411315918
80630,-11.488031387329102
80631,-12.019795417785645
80632,-11.66231918334961
80633,-7.5926408767700195
80634,-11.790998458862305
80635,-11.738414764404297
80636,-12.076578140258789
80637,-12.080257415771484
80638,-11.625093460083008
80639,-11.488031387329102
80640,-9.298853874206543
80641,-12.304349899291992
80642,-10.709144592285156
80643,-11.872549057006836
80644,-12.158525466918945
80645,-12.127158164978027
80646,-10.264166831970215
80647,-11.297883033752441
